,Unnamed: 0,Year,Mon,Day,tmax,tmin
294,3216,1980,10,21,17.1,4.3
295,3217,1980,10,22,17.9,-1.3
296,3218,1980,10,23,19.0,-0.3
297,3219,1980,10,24,13.3,7.0
298,3220,1980,10,25,16.9,2.8
299,3221,1980,10,26,9.0,2.1
300,3222,1980,10,27,12.8,5.8
301,3223,1980,10,28,15.7,4.7
302,3224,1980,10,29,16.7,1.3
303,3225,1980,10,30,16.6,-1.5
304,3226,1980,10,31,13.2,3.1
305,3227,1980,11,1,16.0,0.7
306,3228,1980,11,2,15.2,2.7
307,3229,1980,11,3,17.1,-1.5
308,3230,1980,11,4,16.8,-0.1
309,3231,1980,11,5,20.9,2.5
310,3232,1980,11,6,21.0,4.0
311,3233,1980,11,7,21.8,3.3
312,3234,1980,11,8,11.2,4.2
313,3235,1980,11,9,14.0,2.6
314,3236,1980,11,10,16.3,-1.5
315,3237,1980,11,11,19.7,-0.5
316,3238,1980,11,12,20.4,1.5
317,3239,1980,11,13,7.2,1.1
318,3240,1980,11,14,13.2,-4.0
319,3241,1980,11,15,16.2,0.4
320,3242,1980,11,16,17.1,-0.1
321,3243,1980,11,17,21.0,0.0
322,3244,1980,11,18,21.1,-0.2
323,3245,1980,11,19,20.8,0.0
324,3246,1980,11,20,14.8,2.0
325,3247,1980,11,21,14.2,9.6
326,3248,1980,11,22,18.8,5.8
327,3249,1980,11,23,18.9,2.6
328,3250,1980,11,24,15.6,3.0
329,3251,1980,11,25,12.0,5.4
330,3252,1980,11,26,15.1,0.0
331,3253,1980,11,27,11.4,3.6
332,3254,1980,11,28,15.0,7.0
333,3255,1980,11,29,15.3,-0.1
334,3256,1980,11,30,15.6,1.1
335,3257,1980,12,1,14.2,-2.1
336,3258,1980,12,2,9.9,0.3
337,3259,1980,12,3,7.0,-1.6
338,3260,1980,12,4,2.3,-2.7
339,3261,1980,12,5,7.1,-3.3
340,3262,1980,12,6,9.4,-3.9
341,3263,1980,12,7,8.8,-2.9
342,3264,1980,12,8,6.7,-4.9
343,3265,1980,12,9,3.1,-1.3
344,3266,1980,12,10,9.5,-2.7
345,3267,1980,12,11,12.8,-3.1
346,3268,1980,12,12,4.2,-6.6
347,3269,1980,12,13,-1.4,-8.5
348,3270,1980,12,14,3.0,-8.3
349,3271,1980,12,15,2.8,-5.0
350,3272,1980,12,16,3.7,-4.6
351,3273,1980,12,17,6.3,-0.6
352,3274,1980,12,18,7.6,-0.5
353,3275,1980,12,19,3.9,-1.0
354,3276,1980,12,20,1.4,-4.6
355,3277,1980,12,21,5.7,-10.3
356,3278,1980,12,22,7.1,-8.7
357,3279,1980,12,23,2.8,-1.4
358,3280,1980,12,24,5.8,-4.0
359,3281,1980,12,25,5.1,-5.1
360,3282,1980,12,26,2.7,-4.9
361,3283,1980,12,27,-1.6,-5.9
362,3284,1980,12,28,-2.9,-7.0
363,3285,1980,12,29,-2.5,-8.2
364,3286,1980,12,30,0.8,-7.1
365,3287,1980,12,31,3.9,-9.0
366,3288,1981,1,1,1.9,-9.6
367,3289,1981,1,2,-1.8,-4.4
368,3290,1981,1,3,-2.6,-6.3
369,3291,1981,1,4,-0.9,-6.5
370,3292,1981,1,5,-0.3,-5.6
371,3293,1981,1,6,-0.2,-7.5
372,3294,1981,1,7,3.6,-5.8
373,3295,1981,1,8,5.7,-10.3
374,3296,1981,1,9,5.9,-2.7
375,3297,1981,1,10,0.6,-4.7
376,3298,1981,1,11,1.2,-6.0
377,3299,1981,1,12,4.2,-3.8
378,3300,1981,1,13,-0.9,-4.3
379,3301,1981,1,14,2.7,-7.2
380,3302,1981,1,15,2.0,-4.1
381,3303,1981,1,16,-0.1,-8.7
382,3304,1981,1,17,2.9,-12.5
383,3305,1981,1,18,5.3,-6.5
384,3306,1981,1,19,3.8,-3.3
385,3307,1981,1,20,3.9,-4.0
386,3308,1981,1,21,1.8,-5.4
387,3309,1981,1,22,2.5,-9.7
388,3310,1981,1,23,7.5,-12.8
389,3311,1981,1,24,4.8,-0.6
390,3312,1981,1,25,2.3,-4.3
391,3313,1981,1,26,-0.1,-6.1
392,3314,1981,1,27,2.2,-10.2
393,3315,1981,1,28,4.0,-9.0
394,3316,1981,1,29,4.5,-4.6
395,3317,1981,1,30,6.6,-9.4
396,3318,1981,1,31,5.6,-7.5
397,3319,1981,2,1,5.2,-2.7
398,3320,1981,2,2,6.1,-8.7
399,3321,1981,2,3,2.3,-4.3
400,3322,1981,2,4,4.7,-8.7
401,3323,1981,2,5,7.6,-9.9
402,3324,1981,2,6,5.9,-5.5
403,3325,1981,2,7,4.8,-1.6
404,3326,1981,2,8,7.5,-3.9
405,3327,1981,2,9,6.9,-2.2
406,3328,1981,2,10,5.9,0.0
407,3329,1981,2,11,8.2,-4.6
408,3330,1981,2,12,4.0,-5.5
409,3331,1981,2,13,6.4,1.4
410,3332,1981,2,14,10.4,0.2
411,3333,1981,2,15,13.5,-0.7
412,3334,1981,2,16,4.9,0.7
413,3335,1981,2,17,4.0,-1.9
414,3336,1981,2,18,7.5,-4.1
415,3337,1981,2,19,7.5,-1.7
416,3338,1981,2,20,3.9,-2.2
417,3339,1981,2,21,5.7,-2.6
418,3340,1981,2,22,8.2,-2.8
419,3341,1981,2,23,10.0,-0.2
420,3342,1981,2,24,4.5,-3.4
421,3343,1981,2,25,-2.8,-8.4
422,3344,1981,2,26,-6.3,-11.3
423,3345,1981,2,27,0.8,-10.3
424,3346,1981,2,28,5.9,-8.4
425,3347,1981,3,1,6.4,-3.0
426,3348,1981,3,2,10.4,-5.4
427,3349,1981,3,3,8.7,-1.7
428,3350,1981,3,4,11.0,-0.8
429,3351,1981,3,5,10.9,-1.6
430,3352,1981,3,6,7.0,-3.5
431,3353,1981,3,7,13.7,-6.4
432,3354,1981,3,8,13.3,-2.2
433,3355,1981,3,9,6.2,0.6
434,3356,1981,3,10,11.0,-1.2
435,3357,1981,3,11,13.7,-4.6
436,3358,1981,3,12,17.4,-3.6
437,3359,1981,3,13,12.2,9.1
438,3360,1981,3,14,13.2,4.9
439,3361,1981,3,15,7.4,1.0
440,3362,1981,3,16,13.2,0.0
441,3363,1981,3,17,18.6,4.8
442,3364,1981,3,18,22.1,-0.3
443,3365,1981,3,19,20.7,0.6
444,3366,1981,3,20,22.9,0.2
445,3367,1981,3,21,22.4,3.4
446,3368,1981,3,22,22.9,3.9
447,3369,1981,3,23,15.5,2.9
448,3370,1981,3,24,8.6,3.5
449,3371,1981,3,25,13.7,5.9
450,3372,1981,3,26,9.5,2.1
451,3373,1981,3,27,13.9,-0.5
452,3374,1981,3,28,17.8,4.2
453,3375,1981,3,29,17.8,1.8
454,3376,1981,3,30,17.0,5.2
455,3377,1981,3,31,18.1,4.5
456,3378,1981,4,1,11.5,5.6
457,3379,1981,4,2,15.5,4.8
458,3380,1981,4,3,15.0,-1.4
459,3381,1981,4,4,19.0,4.2
460,3382,1981,4,5,12.6,6.8
461,3383,1981,4,6,21.6,5.1
462,3384,1981,4,7,23.6,4.6
463,3385,1981,4,8,20.1,5.0
464,3386,1981,4,9,12.8,9.2
465,3387,1981,4,10,21.8,10.6
466,3388,1981,4,11,25.0,8.9
467,3389,1981,4,12,22.4,9.9
468,3390,1981,4,13,17.9,8.5
469,3391,1981,4,14,20.2,4.1
470,3392,1981,4,15,13.3,8.2
471,3393,1981,4,16,14.7,7.4
472,3394,1981,4,17,21.0,4.4
473,3395,1981,4,18,19.1,6.4
474,3396,1981,4,19,15.9,9.7
475,3397,1981,4,20,17.9,6.2
476,3398,1981,4,21,22.9,2.8
477,3399,1981,4,22,23.7,4.4
478,3400,1981,4,23,25.6,6.2
479,3401,1981,4,24,23.4,8.7
480,3402,1981,4,25,21.5,8.1
481,3403,1981,4,26,26.6,3.7
482,3404,1981,4,27,23.5,5.8
483,3405,1981,4,28,24.3,4.2
484,3406,1981,4,29,20.2,13.0
485,3407,1981,4,30,25.4,10.1
486,3408,1981,5,1,28.1,6.5
487,3409,1981,5,2,20.5,11.9
488,3410,1981,5,3,18.6,10.0
489,3411,1981,5,4,21.7,8.3
490,3412,1981,5,5,24.0,6.4
491,3413,1981,5,6,23.7,7.1
492,3414,1981,5,7,27.2,7.9
493,3415,1981,5,8,26.2,10.7
494,3416,1981,5,9,28.7,14.3
495,3417,1981,5,10,27.3,18.1
496,3418,1981,5,11,20.9,11.1
497,3419,1981,5,12,21.1,6.7
498,3420,1981,5,13,26.1,8.5
499,3421,1981,5,14,29.5,5.8
500,3422,1981,5,15,19.1,15.4
501,3423,1981,5,16,16.4,11.1
502,3424,1981,5,17,13.7,9.8
503,3425,1981,5,18,17.7,9.1
504,3426,1981,5,19,18.0,8.3
505,3427,1981,5,20,24.4,7.7
506,3428,1981,5,21,26.3,8.8
507,3429,1981,5,22,28.4,7.9
508,3430,1981,5,23,27.7,11.1
509,3431,1981,5,24,25.7,14.3
510,3432,1981,5,25,29.3,11.1
511,3433,1981,5,26,31.8,14.2
512,3434,1981,5,27,21.7,13.6
513,3435,1981,5,28,23.5,15.6
514,3436,1981,5,29,28.7,12.5
515,3437,1981,5,30,22.9,14.2
516,3438,1981,5,31,24.7,10.6
517,3439,1981,6,1,25.4,8.5
518,3440,1981,6,2,27.8,10.2
519,3441,1981,6,3,27.4,9.9
520,3442,1981,6,4,28.6,11.1
521,3443,1981,6,5,30.8,9.7
522,3444,1981,6,6,32.2,11.3
523,3445,1981,6,7,34.0,12.5
524,3446,1981,6,8,32.2,13.2
525,3447,1981,6,9,26.0,17.5
526,3448,1981,6,10,21.0,16.4
527,3449,1981,6,11,22.8,16.4
528,3450,1981,6,12,22.4,16.0
529,3451,1981,6,13,28.6,14.3
530,3452,1981,6,14,27.7,17.4
531,3453,1981,6,15,31.4,16.8
532,3454,1981,6,16,31.7,17.9
533,3455,1981,6,17,33.1,18.1
534,3456,1981,6,18,33.5,22.1
535,3457,1981,6,19,25.8,20.2
536,3458,1981,6,20,29.8,19.7
537,3459,1981,6,21,28.7,21.5
538,3460,1981,6,22,26.0,21.7
539,3461,1981,6,23,29.7,19.7
540,3462,1981,6,24,25.6,17.5
541,3463,1981,6,25,20.3,16.5
542,3464,1981,6,26,25.2,18.2
543,3465,1981,6,27,28.0,20.4
544,3466,1981,6,28,23.2,19.7
545,3467,1981,6,29,27.6,19.0
546,3468,1981,6,30,25.3,20.4
547,3469,1981,7,1,25.3,21.1
548,3470,1981,7,2,27.5,23.2
549,3471,1981,7,3,26.8,23.0
550,3472,1981,7,4,26.1,21.4
551,3473,1981,7,5,30.6,20.6
552,3474,1981,7,6,26.9,20.4
553,3475,1981,7,7,31.4,18.1
554,3476,1981,7,8,32.1,19.8
555,3477,1981,7,9,26.0,20.0
556,3478,1981,7,10,27.4,18.9
557,3479,1981,7,11,22.5,20.1
558,3480,1981,7,12,28.1,20.8
559,3481,1981,7,13,29.5,23.9
560,3482,1981,7,14,30.8,23.4
561,3483,1981,7,15,30.8,23.4
562,3484,1981,7,16,31.1,22.3
563,3485,1981,7,17,32.3,23.4
564,3486,1981,7,18,34.8,23.0
565,3487,1981,7,19,36.2,22.4
566,3488,1981,7,20,36.1,22.2
567,3489,1981,7,21,35.3,21.6
568,3490,1981,7,22,34.9,23.3
569,3491,1981,7,23,31.7,24.3
570,3492,1981,7,24,32.5,24.7
571,3493,1981,7,25,33.5,23.3
572,3494,1981,7,26,33.7,22.9
573,3495,1981,7,27,27.9,24.2
574,3496,1981,7,28,30.0,24.1
575,3497,1981,7,29,32.2,25.0
576,3498,1981,7,30,34.9,22.2
577,3499,1981,7,31,32.1,22.4
578,3500,1981,8,1,28.9,24.2
579,3501,1981,8,2,31.5,25.2
580,3502,1981,8,3,32.4,24.3
581,3503,1981,8,4,30.6,21.9
582,3504,1981,8,5,28.9,17.1
583,3505,1981,8,6,27.4,18.2
584,3506,1981,8,7,26.8,20.6
585,3507,1981,8,8,31.7,19.6
586,3508,1981,8,9,34.3,21.3
587,3509,1981,8,10,30.4,21.8
588,3510,1981,8,11,29.2,21.6
589,3511,1981,8,12,32.5,20.6
590,3512,1981,8,13,30.4,21.0
591,3513,1981,8,14,31.9,19.2
592,3514,1981,8,15,31.1,16.1
593,3515,1981,8,16,31.3,18.4
594,3516,1981,8,17,30.5,21.4
595,3517,1981,8,18,32.2,25.2
596,3518,1981,8,19,27.2,23.7
597,3519,1981,8,20,29.9,22.3
598,3520,1981,8,21,31.5,21.6
599,3521,1981,8,22,31.4,18.9
600,3522,1981,8,23,30.6,19.0
601,3523,1981,8,24,29.9,16.2
602,3524,1981,8,25,26.9,21.5
603,3525,1981,8,26,27.6,20.2
604,3526,1981,8,27,28.9,15.6
605,3527,1981,8,28,28.9,14.3
606,3528,1981,8,29,27.8,19.4
607,3529,1981,8,30,27.0,22.7
608,3530,1981,8,31,29.6,22.1
609,3531,1981,9,1,26.0,22.1
610,3532,1981,9,2,24.2,22.4
611,3533,1981,9,3,24.1,21.0
612,3534,1981,9,4,28.4,15.9
613,3535,1981,9,5,28.5,16.8
614,3536,1981,9,6,27.7,14.1
615,3537,1981,9,7,27.5,11.6
616,3538,1981,9,8,27.7,14.1
617,3539,1981,9,9,27.0,15.1
618,3540,1981,9,10,26.2,17.0
619,3541,1981,9,11,24.8,15.3
620,3542,1981,9,12,25.4,12.8
621,3543,1981,9,13,24.2,11.5
622,3544,1981,9,14,23.9,8.7
623,3545,1981,9,15,24.8,7.7
624,3546,1981,9,16,26.1,7.7
625,3547,1981,9,17,28.2,9.0
626,3548,1981,9,18,23.7,12.1
627,3549,1981,9,19,28.4,13.1
628,3550,1981,9,20,28.0,13.8
629,3551,1981,9,21,28.7,12.9
630,3552,1981,9,22,30.1,10.5
631,3553,1981,9,23,28.6,12.7
632,3554,1981,9,24,19.2,16.5
633,3555,1981,9,25,20.3,17.5
634,3556,1981,9,26,28.8,14.8
635,3557,1981,9,27,29.4,11.9
636,3558,1981,9,28,18.9,14.7
637,3559,1981,9,29,22.8,13.6
638,3560,1981,9,30,23.6,12.0
639,3561,1981,10,1,25.2,13.5
640,3562,1981,10,2,24.3,12.1
641,3563,1981,10,3,23.6,8.9
642,3564,1981,10,4,19.3,8.5
643,3565,1981,10,5,23.8,13.8
644,3566,1981,10,6,20.7,13.8
645,3567,1981,10,7,22.4,12.5
646,3568,1981,10,8,21.1,15.0
647,3569,1981,10,9,16.3,11.9
648,3570,1981,10,10,21.7,9.5
649,3571,1981,10,11,21.4,5.4
650,3572,1981,10,12,22.1,5.6
651,3573,1981,10,13,21.6,11.0
652,3574,1981,10,14,19.6,4.5
653,3575,1981,10,15,20.9,1.4
654,3576,1981,10,16,22.7,5.4
655,3577,1981,10,17,22.3,6.4
656,3578,1981,10,18,22.0,10.3
657,3579,1981,10,19,18.4,10.1
658,3580,1981,10,20,19.7,8.1
659,3581,1981,10,21,22.9,7.8
660,3582,1981,10,22,20.3,8.0
661,3583,1981,10,23,8.0,5.0
662,3584,1981,10,24,13.9,5.5
663,3585,1981,10,25,13.7,2.2
664,3586,1981,10,26,17.3,0.0
665,3587,1981,10,27,18.9,1.5
666,3588,1981,10,28,14.9,3.2
667,3589,1981,10,29,17.0,3.9
668,3590,1981,10,30,18.7,1.0
669,3591,1981,10,31,20.0,4.2
670,3592,1981,11,1,15.9,0.6
671,3593,1981,11,2,13.6,9.8
672,3594,1981,11,3,16.2,7.4
673,3595,1981,11,4,12.6,6.8
674,3596,1981,11,5,9.2,4.8
675,3597,1981,11,6,11.5,5.2
676,3598,1981,11,7,6.0,-0.3
677,3599,1981,11,8,4.7,-2.2
678,3600,1981,11,9,8.5,-3.9
679,3601,1981,11,10,7.2,-4.4
680,3602,1981,11,11,11.9,-0.3
681,3603,1981,11,12,14.2,-2.8
682,3604,1981,11,13,15.5,5.1
683,3605,1981,11,14,14.9,0.9
684,3606,1981,11,15,11.9,-0.9
685,3607,1981,11,16,14.9,2.5
686,3608,1981,11,17,9.9,-1.3
