,Unnamed: 0,Year,Mon,Day,tmax,tmin
128,3349,1980,5,8,15.0,12.7
129,3350,1980,5,9,18.0,11.0
130,3351,1980,5,10,24.9,5.4
131,3352,1980,5,11,22.5,8.1
132,3353,1980,5,12,21.9,15.8
133,3354,1980,5,13,22.8,14.8
134,3355,1980,5,14,21.6,13.6
135,3356,1980,5,15,20.8,15.0
136,3357,1980,5,16,17.5,10.1
137,3358,1980,5,17,18.7,9.0
138,3359,1980,5,18,19.3,9.2
139,3360,1980,5,19,21.0,9.2
140,3361,1980,5,20,16.1,13.6
141,3362,1980,5,21,22.4,14.5
142,3363,1980,5,22,22.7,9.7
143,3364,1980,5,23,21.9,11.0
144,3365,1980,5,24,23.3,11.5
145,3366,1980,5,25,23.0,19.0
146,3367,1980,5,26,20.9,11.8
147,3368,1980,5,27,21.9,7.0
148,3369,1980,5,28,21.7,14.1
149,3370,1980,5,29,22.5,14.7
150,3371,1980,5,30,25.0,16.2
151,3372,1980,5,31,24.0,13.6
152,3373,1980,6,1,23.3,17.2
153,3374,1980,6,2,23.7,16.3
154,3375,1980,6,3,24.0,12.1
155,3376,1980,6,4,26.9,13.8
156,3377,1980,6,5,24.7,11.2
157,3378,1980,6,6,27.0,10.6
158,3379,1980,6,7,25.8,19.2
159,3380,1980,6,8,24.5,20.4
160,3381,1980,6,9,25.1,15.8
161,3382,1980,6,10,21.3,17.2
162,3383,1980,6,11,26.1,17.1
163,3384,1980,6,12,24.1,19.1
164,3385,1980,6,13,25.0,17.3
165,3386,1980,6,14,25.8,20.2
166,3387,1980,6,15,25.5,20.2
167,3388,1980,6,16,28.4,21.1
168,3389,1980,6,17,24.6,22.8
169,3390,1980,6,18,25.7,19.2
170,3391,1980,6,19,22.1,18.6
171,3392,1980,6,20,19.1,16.8
172,3393,1980,6,21,22.5,16.9
173,3394,1980,6,22,23.1,16.5
174,3395,1980,6,23,22.7,20.3
175,3396,1980,6,24,24.2,19.7
176,3397,1980,6,25,25.6,20.4
177,3398,1980,6,26,27.9,20.2
178,3399,1980,6,27,26.1,20.9
179,3400,1980,6,28,26.5,20.5
180,3401,1980,6,29,26.6,20.0
181,3402,1980,6,30,23.6,21.0
182,3403,1980,7,1,24.5,19.9
183,3404,1980,7,2,23.0,20.3
184,3405,1980,7,3,23.8,19.0
185,3406,1980,7,4,25.3,18.2
186,3407,1980,7,5,22.7,19.3
187,3408,1980,7,6,22.5,20.0
188,3409,1980,7,7,25.8,18.1
189,3410,1980,7,8,26.0,17.9
190,3411,1980,7,9,22.9,20.4
191,3412,1980,7,10,25.3,22.4
192,3413,1980,7,11,29.3,20.8
193,3414,1980,7,12,23.0,20.5
194,3415,1980,7,13,25.9,20.6
195,3416,1980,7,14,28.7,19.9
196,3417,1980,7,15,25.9,19.3
197,3418,1980,7,16,24.7,20.5
198,3419,1980,7,17,25.8,22.0
199,3420,1980,7,18,29.0,21.5
200,3421,1980,7,19,29.8,24.5
201,3422,1980,7,20,30.0,23.0
202,3423,1980,7,21,30.1,24.0
203,3424,1980,7,22,30.0,26.3
204,3425,1980,7,23,30.8,25.4
205,3426,1980,7,24,30.9,21.0
206,3427,1980,7,25,28.2,18.9
207,3428,1980,7,26,30.6,23.3
208,3429,1980,7,27,28.7,21.4
209,3430,1980,7,28,30.4,25.0
210,3431,1980,7,29,31.1,24.5
211,3432,1980,7,30,26.3,22.1
212,3433,1980,7,31,24.7,22.0
213,3434,1980,8,1,25.7,21.6
214,3435,1980,8,2,25.4,21.5
215,3436,1980,8,3,25.3,22.2
216,3437,1980,8,4,24.6,22.4
217,3438,1980,8,5,23.6,20.5
218,3439,1980,8,6,23.0,21.4
219,3440,1980,8,7,22.5,21.1
220,3441,1980,8,8,23.7,19.4
221,3442,1980,8,9,26.4,17.3
222,3443,1980,8,10,26.7,18.8
223,3444,1980,8,11,27.1,18.7
224,3445,1980,8,12,26.3,20.6
225,3446,1980,8,13,26.9,22.3
226,3447,1980,8,14,27.3,20.4
227,3448,1980,8,15,26.3,22.2
228,3449,1980,8,16,26.1,21.8
229,3450,1980,8,17,24.4,22.0
230,3451,1980,8,18,24.5,22.1
231,3452,1980,8,19,26.1,21.3
232,3453,1980,8,20,27.3,22.2
233,3454,1980,8,21,27.1,22.0
234,3455,1980,8,22,26.0,21.7
235,3456,1980,8,23,28.3,19.4
236,3457,1980,8,24,26.6,19.1
237,3458,1980,8,25,29.2,23.0
238,3459,1980,8,26,28.2,22.3
239,3460,1980,8,27,27.0,19.6
240,3461,1980,8,28,25.7,23.3
241,3462,1980,8,29,29.9,23.5
242,3463,1980,8,30,29.2,24.5
243,3464,1980,8,31,25.9,21.9
244,3465,1980,9,1,27.3,20.9
245,3466,1980,9,2,28.9,18.0
246,3467,1980,9,3,29.1,19.2
247,3468,1980,9,4,29.3,20.8
248,3469,1980,9,5,26.8,21.7
249,3470,1980,9,6,25.1,19.5
250,3471,1980,9,7,24.1,18.5
251,3472,1980,9,8,25.7,18.9
252,3473,1980,9,9,23.9,22.0
253,3474,1980,9,10,23.0,19.6
254,3475,1980,9,11,22.7,19.0
255,3476,1980,9,12,25.4,14.9
256,3477,1980,9,13,26.2,15.1
257,3478,1980,9,14,26.6,13.9
258,3479,1980,9,15,26.6,15.0
259,3480,1980,9,16,27.7,16.8
260,3481,1980,9,17,23.9,16.0
261,3482,1980,9,18,24.7,17.5
262,3483,1980,9,19,22.7,20.2
263,3484,1980,9,20,24.8,18.9
264,3485,1980,9,21,22.4,16.6
265,3486,1980,9,22,19.7,15.7
266,3487,1980,9,23,20.4,15.5
267,3488,1980,9,24,20.1,13.7
268,3489,1980,9,25,21.9,11.6
269,3490,1980,9,26,23.8,10.9
270,3491,1980,9,27,23.7,18.8
271,3492,1980,9,28,23.2,17.7
272,3493,1980,9,29,24.7,16.4
273,3494,1980,9,30,22.1,13.8
274,3495,1980,10,1,23.7,12.4
275,3496,1980,10,2,22.9,13.2
276,3497,1980,10,3,22.9,18.6
277,3498,1980,10,4,24.8,19.7
278,3499,1980,10,5,25.1,21.4
279,3500,1980,10,6,23.5,20.4
280,3501,1980,10,7,24.1,17.3
281,3502,1980,10,8,25.3,14.8
282,3503,1980,10,9,23.7,14.2
283,3504,1980,10,10,24.3,19.7
284,3505,1980,10,11,24.1,19.8
285,3506,1980,10,12,22.1,19.7
286,3507,1980,10,13,20.9,19.0
287,3508,1980,10,14,19.6,13.0
288,3509,1980,10,15,22.3,12.0
289,3510,1980,10,16,23.5,11.0
290,3511,1980,10,17,21.5,16.2
291,3512,1980,10,18,19.8,15.1
292,3513,1980,10,19,21.6,17.7
293,3514,1980,10,20,21.5,14.3
294,3515,1980,10,21,17.8,11.3
295,3516,1980,10,22,15.1,8.4
296,3517,1980,10,23,18.3,7.4
297,3518,1980,10,24,17.3,14.6
298,3519,1980,10,25,19.3,7.0
299,3520,1980,10,26,14.1,6.8
300,3521,1980,10,27,14.7,7.8
301,3522,1980,10,28,16.6,9.8
302,3523,1980,10,29,18.7,5.1
303,3524,1980,10,30,16.6,7.2
304,3525,1980,10,31,13.7,7.6
305,3526,1980,11,1,15.7,5.6
306,3527,1980,11,2,16.9,8.2
307,3528,1980,11,3,16.0,4.9
308,3529,1980,11,4,20.0,3.3
309,3530,1980,11,5,22.3,10.3
310,3531,1980,11,6,19.9,7.3
311,3532,1980,11,7,22.5,5.2
312,3533,1980,11,8,12.7,7.7
313,3534,1980,11,9,13.6,7.2
314,3535,1980,11,10,16.6,3.6
315,3536,1980,11,11,20.2,6.0
316,3537,1980,11,12,21.8,8.1
317,3538,1980,11,13,12.5,6.7
318,3539,1980,11,14,13.1,4.2
319,3540,1980,11,15,16.2,2.7
320,3541,1980,11,16,17.8,9.9
321,3542,1980,11,17,18.7,8.3
322,3543,1980,11,18,19.2,8.4
323,3544,1980,11,19,20.8,6.9
324,3545,1980,11,20,20.6,16.4
325,3546,1980,11,21,16.7,13.2
326,3547,1980,11,22,16.0,10.0
327,3548,1980,11,23,17.8,9.2
328,3549,1980,11,24,16.8,7.2
329,3550,1980,11,25,13.3,9.7
330,3551,1980,11,26,14.7,6.1
331,3552,1980,11,27,16.1,7.5
332,3553,1980,11,28,15.8,11.3
333,3554,1980,11,29,14.5,6.7
334,3555,1980,11,30,18.9,6.2
335,3556,1980,12,1,14.0,4.6
336,3557,1980,12,2,16.2,6.7
337,3558,1980,12,3,14.5,2.0
338,3559,1980,12,4,7.9,1.5
339,3560,1980,12,5,11.1,1.0
340,3561,1980,12,6,14.8,-0.4
341,3562,1980,12,7,13.1,0.0
342,3563,1980,12,8,11.4,2.1
343,3564,1980,12,9,9.0,1.1
344,3565,1980,12,10,12.7,4.2
345,3566,1980,12,11,17.2,4.6
346,3567,1980,12,12,8.5,-0.1
347,3568,1980,12,13,4.2,-0.3
348,3569,1980,12,14,7.6,0.5
349,3570,1980,12,15,7.0,4.1
350,3571,1980,12,16,7.3,4.0
351,3572,1980,12,17,9.0,4.6
352,3573,1980,12,18,10.5,5.5
353,3574,1980,12,19,7.9,5.1
354,3575,1980,12,20,6.3,2.9
355,3576,1980,12,21,7.1,-0.6
356,3577,1980,12,22,11.6,-2.2
357,3578,1980,12,23,5.3,1.1
358,3579,1980,12,24,8.3,2.4
359,3580,1980,12,25,8.9,2.9
360,3581,1980,12,26,6.8,0.1
361,3582,1980,12,27,2.2,-1.9
362,3583,1980,12,28,1.3,-1.5
363,3584,1980,12,29,2.1,-1.9
364,3585,1980,12,30,4.1,-1.0
365,3586,1980,12,31,6.9,-2.3
366,3587,1981,1,1,12.1,0.0
367,3588,1981,1,2,3.3,-1.4
368,3589,1981,1,3,2.7,-1.5
369,3590,1981,1,4,2.6,0.7
370,3591,1981,1,5,3.2,1.2
371,3592,1981,1,6,3.8,0.1
372,3593,1981,1,7,6.3,1.0
373,3594,1981,1,8,7.0,0.1
374,3595,1981,1,9,9.1,1.5
375,3596,1981,1,10,5.9,-0.8
376,3597,1981,1,11,5.4,-1.8
377,3598,1981,1,12,7.8,3.7
378,3599,1981,1,13,5.6,2.6
379,3600,1981,1,14,8.7,-1.7
380,3601,1981,1,15,10.4,0.8
381,3602,1981,1,16,3.1,-0.3
382,3603,1981,1,17,6.4,0.4
383,3604,1981,1,18,7.9,1.2
384,3605,1981,1,19,6.3,2.4
385,3606,1981,1,20,6.8,2.6
386,3607,1981,1,21,4.3,0.1
387,3608,1981,1,22,4.1,-2.0
388,3609,1981,1,23,10.5,-5.0
389,3610,1981,1,24,13.6,2.8
390,3611,1981,1,25,4.1,0.7
391,3612,1981,1,26,3.7,-0.3
392,3613,1981,1,27,4.9,-0.3
393,3614,1981,1,28,5.3,0.1
394,3615,1981,1,29,5.9,0.9
395,3616,1981,1,30,6.7,-0.5
396,3617,1981,1,31,5.1,1.4
397,3618,1981,2,1,8.3,2.2
398,3619,1981,2,2,7.1,-0.1
399,3620,1981,2,3,5.4,0.4
400,3621,1981,2,4,5.0,-0.4
401,3622,1981,2,5,6.2,-0.5
402,3623,1981,2,6,7.5,1.7
403,3624,1981,2,7,6.8,-0.4
404,3625,1981,2,8,10.4,-0.4
405,3626,1981,2,9,9.6,5.1
406,3627,1981,2,10,8.6,0.8
407,3628,1981,2,11,10.5,-0.8
408,3629,1981,2,12,14.1,-0.8
409,3630,1981,2,13,13.3,6.9
410,3631,1981,2,14,13.9,9.0
411,3632,1981,2,15,14.7,4.3
412,3633,1981,2,16,12.5,5.4
413,3634,1981,2,17,7.4,5.4
414,3635,1981,2,18,11.1,4.0
415,3636,1981,2,19,8.5,2.3
416,3637,1981,2,20,8.1,1.3
417,3638,1981,2,21,7.0,0.7
418,3639,1981,2,22,11.0,-0.2
419,3640,1981,2,23,11.1,7.9
420,3641,1981,2,24,9.0,0.8
421,3642,1981,2,25,0.8,-4.3
422,3643,1981,2,26,-2.6,-5.7
423,3644,1981,2,27,1.7,-3.7
424,3645,1981,2,28,5.7,-1.2
425,3646,1981,3,1,7.5,2.2
426,3647,1981,3,2,10.5,1.8
427,3648,1981,3,3,9.2,4.5
428,3649,1981,3,4,11.1,5.2
429,3650,1981,3,5,12.4,0.7
430,3651,1981,3,6,9.7,-2.2
431,3652,1981,3,7,17.0,-4.5
432,3653,1981,3,8,15.9,-1.4
433,3654,1981,3,9,10.2,3.6
434,3655,1981,3,10,9.9,2.6
435,3656,1981,3,11,12.9,-1.1
436,3657,1981,3,12,13.8,2.7
437,3658,1981,3,13,14.4,13.0
438,3659,1981,3,14,17.3,7.0
439,3660,1981,3,15,9.2,4.8
440,3661,1981,3,16,11.3,3.3
441,3662,1981,3,17,17.3,0.1
442,3663,1981,3,18,17.9,3.5
443,3664,1981,3,19,15.7,5.9
444,3665,1981,3,20,18.7,4.3
445,3666,1981,3,21,15.5,8.0
446,3667,1981,3,22,20.0,8.6
447,3668,1981,3,23,15.5,4.0
448,3669,1981,3,24,15.4,12.6
449,3670,1981,3,25,15.2,8.8
450,3671,1981,3,26,12.7,4.5
451,3672,1981,3,27,12.3,3.4
452,3673,1981,3,28,13.2,7.0
453,3674,1981,3,29,14.8,9.9
454,3675,1981,3,30,15.0,11.3
455,3676,1981,3,31,14.7,10.9
456,3677,1981,4,1,12.9,9.5
457,3678,1981,4,2,11.8,4.9
458,3679,1981,4,3,13.0,2.0
459,3680,1981,4,4,12.5,7.8
460,3681,1981,4,5,13.5,7.8
461,3682,1981,4,6,15.9,5.8
462,3683,1981,4,7,19.3,12.8
463,3684,1981,4,8,16.7,12.7
464,3685,1981,4,9,14.9,10.8
465,3686,1981,4,10,18.7,9.8
466,3687,1981,4,11,19.6,7.4
467,3688,1981,4,12,15.9,10.5
468,3689,1981,4,13,16.4,8.3
469,3690,1981,4,14,16.1,5.4
470,3691,1981,4,15,15.4,9.9
471,3692,1981,4,16,16.7,9.8
472,3693,1981,4,17,18.3,7.6
473,3694,1981,4,18,16.4,6.7
474,3695,1981,4,19,13.9,8.8
475,3696,1981,4,20,16.8,8.7
476,3697,1981,4,21,20.3,5.7
477,3698,1981,4,22,22.1,8.2
478,3699,1981,4,23,21.0,3.7
479,3700,1981,4,24,19.6,10.8
480,3701,1981,4,25,19.1,7.0
481,3702,1981,4,26,24.6,2.7
482,3703,1981,4,27,19.1,5.1
483,3704,1981,4,28,19.4,12.0
484,3705,1981,4,29,19.3,12.2
485,3706,1981,4,30,21.2,8.6
486,3707,1981,5,1,21.7,6.0
487,3708,1981,5,2,22.2,11.0
488,3709,1981,5,3,16.5,8.4
489,3710,1981,5,4,21.1,6.6
490,3711,1981,5,5,21.4,8.6
491,3712,1981,5,6,19.6,14.0
492,3713,1981,5,7,19.9,10.2
493,3714,1981,5,8,22.3,13.0
494,3715,1981,5,9,26.0,18.5
495,3716,1981,5,10,25.1,17.6
496,3717,1981,5,11,21.5,10.8
497,3718,1981,5,12,21.5,7.6
498,3719,1981,5,13,19.9,9.9
499,3720,1981,5,14,20.2,6.0
500,3721,1981,5,15,17.5,14.1
501,3722,1981,5,16,17.4,12.2
502,3723,1981,5,17,19.1,10.4
503,3724,1981,5,18,17.3,10.9
504,3725,1981,5,19,20.5,9.9
505,3726,1981,5,20,20.5,8.2
506,3727,1981,5,21,24.1,9.9
507,3728,1981,5,22,24.9,9.0
508,3729,1981,5,23,22.9,14.2
509,3730,1981,5,24,22.5,12.1
510,3731,1981,5,25,29.8,12.4
511,3732,1981,5,26,29.9,14.2
512,3733,1981,5,27,20.1,14.8
513,3734,1981,5,28,20.7,15.2
514,3735,1981,5,29,28.1,14.6
515,3736,1981,5,30,22.1,13.2
516,3737,1981,5,31,23.3,10.6
517,3738,1981,6,1,19.6,12.0
518,3739,1981,6,2,23.3,9.2
519,3740,1981,6,3,23.5,11.6
520,3741,1981,6,4,23.7,9.4
521,3742,1981,6,5,26.3,8.2
522,3743,1981,6,6,27.9,8.5
523,3744,1981,6,7,26.3,9.4
524,3745,1981,6,8,28.1,11.8
525,3746,1981,6,9,25.5,16.1
526,3747,1981,6,10,22.1,18.6
527,3748,1981,6,11,20.9,17.2
528,3749,1981,6,12,20.1,16.7
529,3750,1981,6,13,20.9,17.6
530,3751,1981,6,14,20.7,17.4
531,3752,1981,6,15,22.5,17.0
532,3753,1981,6,16,22.8,17.5
533,3754,1981,6,17,24.7,19.7
534,3755,1981,6,18,27.5,21.0
535,3756,1981,6,19,25.9,20.2
536,3757,1981,6,20,29.4,21.0
537,3758,1981,6,21,28.1,22.9
538,3759,1981,6,22,25.9,21.3
539,3760,1981,6,23,28.4,19.1
540,3761,1981,6,24,25.1,17.4
541,3762,1981,6,25,24.8,19.8
542,3763,1981,6,26,25.4,21.0
543,3764,1981,6,27,25.0,20.0
544,3765,1981,6,28,24.9,20.0
545,3766,1981,6,29,24.4,20.6
546,3767,1981,6,30,24.7,20.9
547,3768,1981,7,1,24.7,22.2
548,3769,1981,7,2,26.4,22.2
549,3770,1981,7,3,30.0,23.0
550,3771,1981,7,4,29.9,22.7
551,3772,1981,7,5,30.7,24.5
552,3773,1981,7,6,28.9,23.5
553,3774,1981,7,7,28.6,23.2
554,3775,1981,7,8,31.3,22.8
555,3776,1981,7,9,27.7,23.7
556,3777,1981,7,10,26.0,22.0
557,3778,1981,7,11,26.5,22.0
558,3779,1981,7,12,28.8,24.8
559,3780,1981,7,13,29.7,24.9
560,3781,1981,7,14,31.7,24.8
561,3782,1981,7,15,31.7,23.9
562,3783,1981,7,16,31.5,26.0
563,3784,1981,7,17,31.4,25.8
564,3785,1981,7,18,31.4,23.4
565,3786,1981,7,19,30.9,22.8
566,3787,1981,7,20,32.2,23.6
567,3788,1981,7,21,31.7,22.8
568,3789,1981,7,22,31.9,22.7
569,3790,1981,7,23,31.8,23.7
570,3791,1981,7,24,32.7,23.9
571,3792,1981,7,25,32.5,26.2
572,3793,1981,7,26,33.6,25.3
573,3794,1981,7,27,31.9,26.9
574,3795,1981,7,28,31.7,26.7
575,3796,1981,7,29,32.5,26.0
576,3797,1981,7,30,32.4,24.2
577,3798,1981,7,31,30.7,24.4
578,3799,1981,8,1,31.0,25.0
579,3800,1981,8,2,31.5,25.0
580,3801,1981,8,3,31.5,23.8
581,3802,1981,8,4,30.2,23.5
582,3803,1981,8,5,27.2,23.6
583,3804,1981,8,6,28.7,19.9
584,3805,1981,8,7,33.2,21.2
585,3806,1981,8,8,30.8,24.4
586,3807,1981,8,9,33.2,25.3
587,3808,1981,8,10,30.0,23.1
588,3809,1981,8,11,30.7,24.0
589,3810,1981,8,12,29.7,23.1
590,3811,1981,8,13,29.8,21.3
591,3812,1981,8,14,29.3,25.0
592,3813,1981,8,15,29.3,25.1
593,3814,1981,8,16,30.2,26.5
594,3815,1981,8,17,31.0,25.5
595,3816,1981,8,18,29.6,24.9
596,3817,1981,8,19,28.5,23.6
597,3818,1981,8,20,30.2,24.5
598,3819,1981,8,21,29.7,22.7
599,3820,1981,8,22,28.9,21.4
600,3821,1981,8,23,29.5,21.7
601,3822,1981,8,24,29.1,21.0
602,3823,1981,8,25,29.8,22.2
603,3824,1981,8,26,27.9,23.4
604,3825,1981,8,27,27.9,20.2
605,3826,1981,8,28,27.2,20.2
606,3827,1981,8,29,26.4,23.5
607,3828,1981,8,30,30.2,25.0
608,3829,1981,8,31,29.5,26.3
609,3830,1981,9,1,28.1,22.7
610,3831,1981,9,2,27.5,23.6
611,3832,1981,9,3,27.1,22.3
612,3833,1981,9,4,25.9,20.3
613,3834,1981,9,5,26.3,17.6
614,3835,1981,9,6,26.9,17.8
615,3836,1981,9,7,25.9,21.4
616,3837,1981,9,8,26.5,17.6
617,3838,1981,9,9,28.3,17.0
618,3839,1981,9,10,24.8,17.6
619,3840,1981,9,11,23.5,16.4
620,3841,1981,9,12,25.0,16.6
621,3842,1981,9,13,23.9,16.6
622,3843,1981,9,14,22.6,16.2
623,3844,1981,9,15,23.3,13.6
624,3845,1981,9,16,24.5,12.5
625,3846,1981,9,17,25.7,15.4
626,3847,1981,9,18,23.3,15.2
627,3848,1981,9,19,24.4,16.5
628,3849,1981,9,20,25.4,21.0
629,3850,1981,9,21,25.1,21.4
630,3851,1981,9,22,25.7,22.0
631,3852,1981,9,23,25.6,21.9
632,3853,1981,9,24,26.0,23.6
633,3854,1981,9,25,25.3,19.9
634,3855,1981,9,26,25.8,16.3
635,3856,1981,9,27,28.4,13.4
636,3857,1981,9,28,23.4,18.4
637,3858,1981,9,29,22.8,19.3
638,3859,1981,9,30,23.8,16.1
639,3860,1981,10,1,23.8,17.6
640,3861,1981,10,2,22.4,17.0
641,3862,1981,10,3,23.1,15.2
642,3863,1981,10,4,24.5,19.8
643,3864,1981,10,5,23.3,18.5
644,3865,1981,10,6,18.9,16.7
645,3866,1981,10,7,20.8,14.4
646,3867,1981,10,8,21.2,16.8
647,3868,1981,10,9,18.0,13.9
648,3869,1981,10,10,21.5,10.6
649,3870,1981,10,11,20.8,8.7
650,3871,1981,10,12,22.9,10.4
651,3872,1981,10,13,21.1,13.9
652,3873,1981,10,14,18.6,12.0
653,3874,1981,10,15,19.8,9.8
654,3875,1981,10,16,20.3,9.1
655,3876,1981,10,17,22.5,10.1
656,3877,1981,10,18,24.9,13.2
657,3878,1981,10,19,21.2,19.3
658,3879,1981,10,20,21.0,18.4
659,3880,1981,10,21,21.3,18.4
660,3881,1981,10,22,20.6,10.9
661,3882,1981,10,23,12.9,7.8
662,3883,1981,10,24,17.3,7.6
663,3884,1981,10,25,16.1,4.4
664,3885,1981,10,26,18.4,3.8
665,3886,1981,10,27,19.9,5.7
666,3887,1981,10,28,21.3,9.8
667,3888,1981,10,29,17.1,8.0
668,3889,1981,10,30,19.9,5.1
669,3890,1981,10,31,21.0,10.1
670,3891,1981,11,1,19.2,10.3
671,3892,1981,11,2,18.3,11.7
672,3893,1981,11,3,17.9,8.5
673,3894,1981,11,4,12.7,9.6
674,3895,1981,11,5,11.0,7.8
675,3896,1981,11,6,13.3,9.1
676,3897,1981,11,7,9.1,5.5
677,3898,1981,11,8,7.1,3.8
678,3899,1981,11,9,11.1,0.6
679,3900,1981,11,10,14.9,4.3
680,3901,1981,11,11,13.5,6.3
681,3902,1981,11,12,14.6,2.1
682,3903,1981,11,13,17.1,2.8
683,3904,1981,11,14,15.5,3.2
684,3905,1981,11,15,18.3,3.2
685,3906,1981,11,16,14.2,9.3
686,3907,1981,11,17,10.4,4.2
687,3908,1981,11,18,12.7,3.0
688,3909,1981,11,19,15.1,1.1
689,3910,1981,11,20,15.3,6.7
690,3911,1981,11,21,11.2,7.1
691,3912,1981,11,22,15.1,7.2
692,3913,1981,11,23,14.9,10.1
693,3914,1981,11,24,12.9,7.7
