,Unnamed: 0,Year,Mon,Day,tmax,tmin
186,7125,1980,7,5,26.2,20.8
187,7126,1980,7,6,22.4,20.5
188,7127,1980,7,7,26.8,19.0
189,7128,1980,7,8,25.4,20.0
190,7129,1980,7,9,23.0,20.0
191,7130,1980,7,10,28.0,22.1
192,7131,1980,7,11,26.6,22.8
193,7132,1980,7,12,23.5,20.8
194,7133,1980,7,13,26.4,22.1
195,7134,1980,7,14,25.7,20.7
196,7135,1980,7,15,25.6,20.6
197,7136,1980,7,16,24.8,21.9
198,7137,1980,7,17,26.8,21.7
199,7138,1980,7,18,27.8,23.9
200,7139,1980,7,19,27.1,24.8
201,7140,1980,7,20,29.6,25.0
202,7141,1980,7,21,30.2,25.4
203,7142,1980,7,22,27.7,25.8
204,7143,1980,7,23,27.0,24.8
205,7144,1980,7,24,29.7,22.7
206,7145,1980,7,25,28.4,22.3
207,7146,1980,7,26,30.0,24.4
208,7147,1980,7,27,29.4,22.8
209,7148,1980,7,28,30.6,25.8
210,7149,1980,7,29,28.3,24.8
211,7150,1980,7,30,26.1,22.3
212,7151,1980,7,31,24.8,21.1
213,7152,1980,8,1,26.8,20.7
214,7153,1980,8,2,26.2,20.4
215,7154,1980,8,3,26.6,21.0
216,7155,1980,8,4,26.2,21.6
217,7156,1980,8,5,24.0,20.7
218,7157,1980,8,6,24.7,20.6
219,7158,1980,8,7,22.8,20.6
220,7159,1980,8,8,25.6,20.6
221,7160,1980,8,9,26.7,18.8
222,7161,1980,8,10,27.9,20.1
223,7162,1980,8,11,28.0,20.2
224,7163,1980,8,12,26.4,22.0
225,7164,1980,8,13,26.4,22.9
226,7165,1980,8,14,25.9,21.9
227,7166,1980,8,15,25.2,22.4
228,7167,1980,8,16,24.0,21.2
229,7168,1980,8,17,24.4,21.2
230,7169,1980,8,18,27.0,22.7
231,7170,1980,8,19,26.4,22.0
232,7171,1980,8,20,28.1,21.4
233,7172,1980,8,21,28.0,22.6
234,7173,1980,8,22,24.8,22.0
235,7174,1980,8,23,28.4,21.2
236,7175,1980,8,24,27.4,21.0
237,7176,1980,8,25,27.8,23.1
238,7177,1980,8,26,29.2,22.5
239,7178,1980,8,27,27.5,20.6
240,7179,1980,8,28,26.8,23.4
241,7180,1980,8,29,30.0,25.6
242,7181,1980,8,30,28.0,23.9
243,7182,1980,8,31,26.8,22.3
244,7183,1980,9,1,27.6,21.7
245,7184,1980,9,2,28.4,21.6
246,7185,1980,9,3,29.2,22.4
247,7186,1980,9,4,29.4,23.1
248,7187,1980,9,5,29.2,23.0
249,7188,1980,9,6,25.0,20.1
250,7189,1980,9,7,24.3,17.7
251,7190,1980,9,8,27.4,18.3
252,7191,1980,9,9,25.6,21.3
253,7192,1980,9,10,25.4,21.1
254,7193,1980,9,11,28.0,20.1
255,7194,1980,9,12,28.4,19.5
256,7195,1980,9,13,30.0,19.3
257,7196,1980,9,14,26.8,18.0
258,7197,1980,9,15,27.5,18.9
259,7198,1980,9,16,27.6,18.9
260,7199,1980,9,17,26.6,18.3
261,7200,1980,9,18,26.0,18.9
262,7201,1980,9,19,22.6,19.0
263,7202,1980,9,20,25.0,17.4
264,7203,1980,9,21,21.8,16.0
265,7204,1980,9,22,23.0,18.0
266,7205,1980,9,23,22.8,16.6
267,7206,1980,9,24,21.2,15.7
268,7207,1980,9,25,21.8,15.4
269,7208,1980,9,26,24.5,15.5
270,7209,1980,9,27,24.2,17.8
271,7210,1980,9,28,25.2,16.5
272,7211,1980,9,29,26.8,15.4
273,7212,1980,9,30,23.2,13.8
274,7213,1980,10,1,23.6,14.5
275,7214,1980,10,2,24.1,13.2
276,7215,1980,10,3,23.9,16.6
277,7216,1980,10,4,25.7,18.1
278,7217,1980,10,5,25.0,21.4
279,7218,1980,10,6,22.8,20.3
280,7219,1980,10,7,25.2,18.6
281,7220,1980,10,8,25.8,16.8
282,7221,1980,10,9,24.6,17.0
283,7222,1980,10,10,23.8,18.9
284,7223,1980,10,11,25.1,21.2
285,7224,1980,10,12,21.7,19.2
286,7225,1980,10,13,22.8,20.6
287,7226,1980,10,14,23.8,14.4
288,7227,1980,10,15,23.4,13.0
289,7228,1980,10,16,23.0,15.6
290,7229,1980,10,17,20.8,16.4
291,7230,1980,10,18,20.0,16.6
292,7231,1980,10,19,22.8,16.4
293,7232,1980,10,20,23.8,14.7
294,7233,1980,10,21,21.8,11.6
295,7234,1980,10,22,18.0,8.4
296,7235,1980,10,23,19.0,10.1
297,7236,1980,10,24,17.0,14.2
298,7237,1980,10,25,18.6,7.0
299,7238,1980,10,26,14.6,7.8
300,7239,1980,10,27,15.8,8.6
301,7240,1980,10,28,18.0,8.2
302,7241,1980,10,29,21.9,10.4
303,7242,1980,10,30,19.6,10.2
304,7243,1980,10,31,17.8,9.7
305,7244,1980,11,1,18.6,9.2
306,7245,1980,11,2,19.0,9.4
307,7246,1980,11,3,19.8,8.4
308,7247,1980,11,4,20.4,10.0
309,7248,1980,11,5,22.2,14.5
310,7249,1980,11,6,21.8,11.6
311,7250,1980,11,7,23.3,11.3
312,7251,1980,11,8,14.5,7.2
313,7252,1980,11,9,15.0,6.6
314,7253,1980,11,10,18.9,8.2
315,7254,1980,11,11,20.6,11.2
316,7255,1980,11,12,21.4,10.1
317,7256,1980,11,13,13.0,5.2
318,7257,1980,11,14,15.1,3.8
319,7258,1980,11,15,16.7,5.8
320,7259,1980,11,16,20.2,11.9
321,7260,1980,11,17,21.4,11.4
322,7261,1980,11,18,22.4,10.3
323,7262,1980,11,19,21.2,13.8
324,7263,1980,11,20,20.4,15.6
325,7264,1980,11,21,18.6,14.9
326,7265,1980,11,22,18.2,12.0
327,7266,1980,11,23,19.6,10.8
328,7267,1980,11,24,18.3,10.1
329,7268,1980,11,25,14.6,9.2
330,7269,1980,11,26,17.4,7.3
331,7270,1980,11,27,17.6,10.8
332,7271,1980,11,28,19.2,10.0
333,7272,1980,11,29,17.0,8.8
334,7273,1980,11,30,19.4,9.8
335,7274,1980,12,1,16.9,8.5
336,7275,1980,12,2,16.8,6.8
337,7276,1980,12,3,13.8,2.9
338,7277,1980,12,4,8.1,2.7
339,7278,1980,12,5,12.4,1.7
340,7279,1980,12,6,15.5,5.0
341,7280,1980,12,7,15.2,4.4
342,7281,1980,12,8,14.6,3.0
343,7282,1980,12,9,11.2,5.2
344,7283,1980,12,10,12.1,5.4
345,7284,1980,12,11,17.5,10.5
346,7285,1980,12,12,10.9,-0.6
347,7286,1980,12,13,6.1,0.6
348,7287,1980,12,14,8.4,2.4
349,7288,1980,12,15,9.9,3.0
350,7289,1980,12,16,11.5,4.4
351,7290,1980,12,17,12.6,5.0
352,7291,1980,12,18,12.2,4.2
353,7292,1980,12,19,9.8,4.5
354,7293,1980,12,20,10.0,2.4
355,7294,1980,12,21,10.8,1.2
356,7295,1980,12,22,11.8,2.0
357,7296,1980,12,23,5.9,0.4
358,7297,1980,12,24,10.2,1.0
359,7298,1980,12,25,9.1,3.3
360,7299,1980,12,26,7.2,-0.8
361,7300,1980,12,27,2.8,-1.0
362,7301,1980,12,28,3.9,-1.4
363,7302,1980,12,29,4.7,-1.8
364,7303,1980,12,30,5.8,-0.4
365,7304,1980,12,31,9.1,0.1
366,7305,1981,1,1,13.6,1.2
367,7306,1981,1,2,2.6,-1.2
368,7307,1981,1,3,4.2,-0.9
369,7308,1981,1,4,7.9,-0.5
370,7309,1981,1,5,8.3,-0.1
371,7310,1981,1,6,7.3,-0.5
372,7311,1981,1,7,11.1,2.7
373,7312,1981,1,8,12.2,3.2
374,7313,1981,1,9,11.9,1.3
375,7314,1981,1,10,5.8,-1.2
376,7315,1981,1,11,5.5,-0.8
377,7316,1981,1,12,8.4,3.4
378,7317,1981,1,13,8.8,1.0
379,7318,1981,1,14,10.7,-0.4
380,7319,1981,1,15,11.9,0.6
381,7320,1981,1,16,4.5,-0.8
382,7321,1981,1,17,9.2,-1.0
383,7322,1981,1,18,9.5,2.0
384,7323,1981,1,19,9.7,1.8
385,7324,1981,1,20,9.9,0.2
386,7325,1981,1,21,8.5,0.2
387,7326,1981,1,22,7.5,-1.0
388,7327,1981,1,23,11.1,1.0
389,7328,1981,1,24,15.0,5.0
390,7329,1981,1,25,9.1,2.4
391,7330,1981,1,26,7.5,-1.4
392,7331,1981,1,27,8.4,-1.4
393,7332,1981,1,28,8.5,0.8
394,7333,1981,1,29,9.7,0.0
395,7334,1981,1,30,8.1,1.6
396,7335,1981,1,31,7.0,4.4
397,7336,1981,2,1,10.4,3.2
398,7337,1981,2,2,11.0,1.7
399,7338,1981,2,3,7.6,0.5
400,7339,1981,2,4,7.3,-0.5
401,7340,1981,2,5,9.9,3.3
402,7341,1981,2,6,11.8,2.7
403,7342,1981,2,7,10.9,0.3
404,7343,1981,2,8,10.9,0.4
405,7344,1981,2,9,9.5,3.5
406,7345,1981,2,10,9.5,2.5
407,7346,1981,2,11,11.8,2.9
408,7347,1981,2,12,12.8,5.7
409,7348,1981,2,13,14.7,10.0
410,7349,1981,2,14,14.4,8.2
411,7350,1981,2,15,16.2,7.2
412,7351,1981,2,16,12.3,6.2
413,7352,1981,2,17,7.5,4.6
414,7353,1981,2,18,12.6,4.2
415,7354,1981,2,19,12.3,5.4
416,7355,1981,2,20,10.2,2.6
417,7356,1981,2,21,10.1,0.6
418,7357,1981,2,22,11.0,2.6
419,7358,1981,2,23,10.7,7.8
420,7359,1981,2,24,9.3,0.5
421,7360,1981,2,25,0.8,-3.6
422,7361,1981,2,26,-1.6,-5.0
423,7362,1981,2,27,4.1,-4.6
424,7363,1981,2,28,8.8,-2.1
425,7364,1981,3,1,6.7,3.5
426,7365,1981,3,2,11.3,3.8
427,7366,1981,3,3,10.3,5.6
428,7367,1981,3,4,13.3,5.0
429,7368,1981,3,5,13.9,3.6
430,7369,1981,3,6,11.3,2.2
431,7370,1981,3,7,12.3,2.2
432,7371,1981,3,8,15.4,4.8
433,7372,1981,3,9,10.3,3.2
434,7373,1981,3,10,11.9,0.6
435,7374,1981,3,11,13.6,4.0
436,7375,1981,3,12,13.9,7.1
437,7376,1981,3,13,17.0,11.3
438,7377,1981,3,14,15.0,8.0
439,7378,1981,3,15,15.1,5.0
440,7379,1981,3,16,14.4,3.5
441,7380,1981,3,17,19.6,5.2
442,7381,1981,3,18,17.2,8.1
443,7382,1981,3,19,17.0,9.5
444,7383,1981,3,20,19.4,8.5
445,7384,1981,3,21,19.8,11.4
446,7385,1981,3,22,20.0,10.7
447,7386,1981,3,23,17.4,9.4
448,7387,1981,3,24,15.2,11.7
449,7388,1981,3,25,17.2,10.3
450,7389,1981,3,26,10.9,5.6
451,7390,1981,3,27,12.1,2.8
452,7391,1981,3,28,13.4,8.6
453,7392,1981,3,29,15.2,11.0
454,7393,1981,3,30,16.2,10.7
455,7394,1981,3,31,14.7,9.6
456,7395,1981,4,1,13.0,10.6
457,7396,1981,4,2,14.9,7.0
458,7397,1981,4,3,12.8,5.2
459,7398,1981,4,4,12.0,8.4
460,7399,1981,4,5,17.6,10.2
461,7400,1981,4,6,17.4,7.2
462,7401,1981,4,7,20.5,10.6
463,7402,1981,4,8,17.8,13.5
464,7403,1981,4,9,15.5,10.2
465,7404,1981,4,10,17.2,9.8
466,7405,1981,4,11,18.6,10.6
467,7406,1981,4,12,15.9,12.2
468,7407,1981,4,13,19.4,9.3
469,7408,1981,4,14,17.2,7.2
470,7409,1981,4,15,14.6,11.6
471,7410,1981,4,16,21.4,11.7
472,7411,1981,4,17,16.9,8.6
473,7412,1981,4,18,16.6,10.8
474,7413,1981,4,19,19.4,8.7
475,7414,1981,4,20,18.6,8.8
476,7415,1981,4,21,18.7,9.5
477,7416,1981,4,22,21.0,13.2
478,7417,1981,4,23,19.8,12.9
479,7418,1981,4,24,19.2,13.9
480,7419,1981,4,25,21.2,10.6
481,7420,1981,4,26,22.2,10.3
482,7421,1981,4,27,17.0,11.6
483,7422,1981,4,28,19.0,14.8
484,7423,1981,4,29,17.6,13.0
485,7424,1981,4,30,20.2,11.8
486,7425,1981,5,1,21.5,12.0
487,7426,1981,5,2,24.8,14.3
488,7427,1981,5,3,18.0,11.2
489,7428,1981,5,4,17.7,10.7
490,7429,1981,5,5,20.4,13.5
491,7430,1981,5,6,18.8,15.1
492,7431,1981,5,7,19.5,12.6
493,7432,1981,5,8,22.4,12.4
494,7433,1981,5,9,22.2,18.1
495,7434,1981,5,10,21.7,17.5
496,7435,1981,5,11,20.3,11.0
497,7436,1981,5,12,21.4,9.8
498,7437,1981,5,13,20.8,10.0
499,7438,1981,5,14,22.9,11.4
500,7439,1981,5,15,18.2,14.2
501,7440,1981,5,16,22.6,13.1
502,7441,1981,5,17,18.2,11.0
503,7442,1981,5,18,17.8,10.0
504,7443,1981,5,19,19.2,9.8
505,7444,1981,5,20,20.2,10.3
506,7445,1981,5,21,23.3,12.8
507,7446,1981,5,22,20.9,13.3
508,7447,1981,5,23,22.3,14.6
509,7448,1981,5,24,22.0,15.0
510,7449,1981,5,25,29.3,18.8
511,7450,1981,5,26,27.4,18.7
512,7451,1981,5,27,21.1,15.2
513,7452,1981,5,28,23.2,16.6
514,7453,1981,5,29,26.2,16.2
515,7454,1981,5,30,22.0,16.6
516,7455,1981,5,31,24.1,14.2
517,7456,1981,6,1,21.8,14.1
518,7457,1981,6,2,20.8,12.7
519,7458,1981,6,3,22.0,14.3
520,7459,1981,6,4,22.4,13.7
521,7460,1981,6,5,23.6,15.6
522,7461,1981,6,6,24.6,14.8
523,7462,1981,6,7,24.9,16.3
524,7463,1981,6,8,27.1,17.8
525,7464,1981,6,9,25.8,19.9
526,7465,1981,6,10,22.8,18.3
527,7466,1981,6,11,20.0,17.1
528,7467,1981,6,12,20.4,18.2
529,7468,1981,6,13,22.4,17.2
530,7469,1981,6,14,22.8,17.9
531,7470,1981,6,15,24.8,17.9
532,7471,1981,6,16,26.6,16.7
533,7472,1981,6,17,26.8,21.1
534,7473,1981,6,18,25.7,20.4
535,7474,1981,6,19,24.8,21.8
536,7475,1981,6,20,26.9,23.2
537,7476,1981,6,21,27.2,24.0
538,7477,1981,6,22,25.6,22.7
539,7478,1981,6,23,26.8,20.6
540,7479,1981,6,24,25.2,19.4
541,7480,1981,6,25,23.8,20.1
542,7481,1981,6,26,24.2,20.8
543,7482,1981,6,27,23.2,21.0
544,7483,1981,6,28,23.3,20.6
545,7484,1981,6,29,25.0,20.2
546,7485,1981,6,30,25.3,21.8
547,7486,1981,7,1,25.2,23.0
548,7487,1981,7,2,25.0,23.4
549,7488,1981,7,3,26.4,23.2
550,7489,1981,7,4,28.7,24.0
551,7490,1981,7,5,27.7,25.0
552,7491,1981,7,6,26.0,24.4
553,7492,1981,7,7,26.2,23.0
554,7493,1981,7,8,29.3,22.8
555,7494,1981,7,9,26.3,23.4
556,7495,1981,7,10,26.6,22.6
557,7496,1981,7,11,26.2,22.8
558,7497,1981,7,12,27.8,25.0
559,7498,1981,7,13,29.8,24.8
560,7499,1981,7,14,30.4,25.1
561,7500,1981,7,15,31.4,25.1
562,7501,1981,7,16,30.8,26.1
563,7502,1981,7,17,31.4,25.6
564,7503,1981,7,18,30.9,24.4
565,7504,1981,7,19,31.0,24.5
566,7505,1981,7,20,31.5,24.7
567,7506,1981,7,21,31.4,24.7
568,7507,1981,7,22,32.6,25.1
569,7508,1981,7,23,32.8,25.3
570,7509,1981,7,24,31.1,25.5
571,7510,1981,7,25,32.2,26.2
572,7511,1981,7,26,32.6,26.7
573,7512,1981,7,27,31.1,25.5
574,7513,1981,7,28,31.3,25.8
575,7514,1981,7,29,31.8,26.5
576,7515,1981,7,30,31.8,25.4
577,7516,1981,7,31,32.0,24.8
578,7517,1981,8,1,31.4,25.2
579,7518,1981,8,2,31.2,25.1
580,7519,1981,8,3,31.6,25.9
581,7520,1981,8,4,30.0,23.6
582,7521,1981,8,5,27.1,22.2
583,7522,1981,8,6,28.2,21.6
584,7523,1981,8,7,30.8,23.1
585,7524,1981,8,8,28.8,23.0
586,7525,1981,8,9,31.6,26.7
587,7526,1981,8,10,30.1,23.0
588,7527,1981,8,11,32.8,23.2
589,7528,1981,8,12,31.0,24.3
590,7529,1981,8,13,29.7,22.3
591,7530,1981,8,14,30.1,23.8
592,7531,1981,8,15,30.0,23.5
593,7532,1981,8,16,30.2,25.5
594,7533,1981,8,17,32.0,25.2
595,7534,1981,8,18,29.4,25.5
596,7535,1981,8,19,30.1,24.8
597,7536,1981,8,20,31.4,24.8
598,7537,1981,8,21,30.1,22.2
599,7538,1981,8,22,31.3,23.3
600,7539,1981,8,23,32.3,21.9
601,7540,1981,8,24,30.1,21.9
602,7541,1981,8,25,30.4,24.0
603,7542,1981,8,26,29.9,23.9
604,7543,1981,8,27,30.2,23.0
605,7544,1981,8,28,26.6,23.5
606,7545,1981,8,29,27.6,23.8
607,7546,1981,8,30,31.3,26.2
608,7547,1981,8,31,29.3,26.8
609,7548,1981,9,1,28.2,22.7
610,7549,1981,9,2,27.4,23.2
611,7550,1981,9,3,27.4,23.4
612,7551,1981,9,4,28.8,20.8
613,7552,1981,9,5,28.2,19.6
614,7553,1981,9,6,28.8,19.2
615,7554,1981,9,7,27.0,20.1
616,7555,1981,9,8,28.2,19.5
617,7556,1981,9,9,29.0,19.6
618,7557,1981,9,10,26.0,19.6
619,7558,1981,9,11,25.5,18.6
620,7559,1981,9,12,26.8,17.7
621,7560,1981,9,13,26.8,15.6
622,7561,1981,9,14,25.3,15.1
623,7562,1981,9,15,25.0,15.1
624,7563,1981,9,16,25.8,15.8
625,7564,1981,9,17,27.2,16.7
626,7565,1981,9,18,22.1,17.0
627,7566,1981,9,19,27.8,17.4
628,7567,1981,9,20,26.8,18.8
629,7568,1981,9,21,26.0,20.8
630,7569,1981,9,22,27.5,21.7
631,7570,1981,9,23,26.6,22.2
632,7571,1981,9,24,26.8,23.5
633,7572,1981,9,25,26.6,21.2
634,7573,1981,9,26,27.6,19.1
635,7574,1981,9,27,29.2,16.8
636,7575,1981,9,28,28.0,18.2
637,7576,1981,9,29,24.2,18.7
638,7577,1981,9,30,25.8,18.1
639,7578,1981,10,1,26.5,17.4
640,7579,1981,10,2,26.1,16.1
641,7580,1981,10,3,24.6,15.6
642,7581,1981,10,4,24.6,18.1
643,7582,1981,10,5,24.2,19.8
644,7583,1981,10,6,21.1,17.6
645,7584,1981,10,7,20.6,15.7
646,7585,1981,10,8,23.2,18.6
647,7586,1981,10,9,19.6,13.2
648,7587,1981,10,10,23.2,12.0
649,7588,1981,10,11,22.5,12.8
650,7589,1981,10,12,22.9,12.9
651,7590,1981,10,13,22.6,15.8
652,7591,1981,10,14,23.8,12.4
653,7592,1981,10,15,23.1,12.7
654,7593,1981,10,16,22.7,14.5
655,7594,1981,10,17,22.6,12.8
656,7595,1981,10,18,26.4,17.7
657,7596,1981,10,19,20.6,18.6
658,7597,1981,10,20,22.0,17.0
659,7598,1981,10,21,23.4,17.2
660,7599,1981,10,22,24.5,10.2
661,7600,1981,10,23,12.2,8.2
662,7601,1981,10,24,17.2,8.8
663,7602,1981,10,25,17.2,10.5
664,7603,1981,10,26,19.8,9.4
665,7604,1981,10,27,21.5,10.2
666,7605,1981,10,28,20.8,14.0
667,7606,1981,10,29,19.6,10.9
668,7607,1981,10,30,20.8,10.2
669,7608,1981,10,31,23.6,14.1
670,7609,1981,11,1,20.2,12.2
671,7610,1981,11,2,19.0,13.1
672,7611,1981,11,3,18.5,11.9
673,7612,1981,11,4,15.1,10.9
674,7613,1981,11,5,13.0,7.8
675,7614,1981,11,6,16.4,11.4
676,7615,1981,11,7,12.5,5.7
677,7616,1981,11,8,10.2,3.7
678,7617,1981,11,9,13.2,2.5
679,7618,1981,11,10,13.7,3.9
680,7619,1981,11,11,15.4,7.5
681,7620,1981,11,12,17.0,6.3
682,7621,1981,11,13,19.0,7.3
683,7622,1981,11,14,17.7,7.2
684,7623,1981,11,15,18.2,9.7
685,7624,1981,11,16,17.4,10.7
686,7625,1981,11,17,16.0,5.8
687,7626,1981,11,18,16.2,5.1
688,7627,1981,11,19,17.0,6.8
689,7628,1981,11,20,19.3,11.3
690,7629,1981,11,21,17.0,8.4
691,7630,1981,11,22,15.1,7.9
692,7631,1981,11,23,16.0,12.6
693,7632,1981,11,24,19.3,10.2
694,7633,1981,11,25,13.3,10.6
